# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                 
  302       5.507048773181e-10       1.210295941246e-12       1.612561746151e-11       0.000000000000e+00 
  303       5.461420381819e-10       1.233993729697e-12       1.617287403425e-11       0.000000000000e+00 
  304       5.415696056152e-10       1.257831960462e-12       1.621524194424e-11       0.000000000000e+00 
  305       5.369889649800e-10       1.281803449844e-12       1.625269379634e-11       0.000000000000e+00 
  306       5.324015183202e-10       1.305900835054e-12       1.628520330836e-11       0.000000000000e+00 
  307       5.278086844058e-10       1.330116572840e-12       1.631274532483e-11       0.000000000000e+00 
  308       5.232118987774e-10       1.354442938128e-12       1.633529583086e-11       0.000000000000e+00 
  309       5.186126137913e-10       1.378872022654e-12       1.635283196589e-11       0.000000000000e+00 
  310       5.140122986634e-10       1.403395733603e-12       1.636533203755e-11       0.000000000000e+00 
  311       5.094124064979e-10       1.428005936332e-12       1.637277744758e-11       0.000000000000e+00 
  312       5.048142735836e-10       1.452694892699e-12       1.637515854056e-11       0.000000000000e+00 
  313       5.002192154971e-10       1.477454840477e-12       1.637246905441e-11       0.000000000000e+00 
  314       4.956285597003e-10       1.502277849912e-12       1.636470424887e-11       0.000000000000e+00 
  315       4.910436455439e-10       1.527155822540e-12       1.635186092162e-11       0.000000000000e+00 
  316       4.864658242714e-10       1.552080490001e-12       1.633393742454e-11       0.000000000000e+00 
  317       4.818964590223e-10       1.577043412850e-12       1.631093367978e-11       0.000000000000e+00 
  318       4.773369248368e-10       1.602035979372e-12       1.628285119600e-11       0.000000000000e+00 
  319       4.727886086584e-10       1.627049404395e-12       1.624969308450e-11       0.000000000000e+00 
  320       4.682529093385e-10       1.652074728103e-12       1.621146407540e-11       0.000000000000e+00 
  321       4.637312376396e-10       1.677102814851e-12       1.616817053380e-11       0.000000000000e+00 
  322       4.592250162394e-10       1.702124351975e-12       1.611982047597e-11       0.000000000000e+00 
  323       4.547356797341e-10       1.727129848609e-12       1.606642358550e-11       0.000000000000e+00 
  324       4.502646114228e-10       1.752109873698e-12       1.600799213682e-11       0.000000000000e+00 
  325       4.458129505287e-10       1.777055784227e-12       1.594454377831e-11       0.000000000000e+00 
  326       4.413817763675e-10       1.801959027223e-12       1.587609890521e-11       0.000000000000e+00 
  327       4.369721707214e-10       1.826810902584e-12       1.580267978062e-11       0.000000000000e+00 
  328       4.325852177715e-10       1.851602562164e-12       1.572431055274e-11       0.000000000000e+00 
  329       4.282220040290e-10       1.876325008854e-12       1.564101727201e-11       0.000000000000e+00 
  330       4.238836182671e-10       1.900969095676e-12       1.555282790838e-11       0.000000000000e+00 
  331       4.195711514525e-10       1.925525524862e-12       1.545977236844e-11       0.000000000000e+00 
  332       4.152856966773e-10       1.949984846944e-12       1.536188251269e-11       0.000000000000e+00 
  333       4.110283490905e-10       1.974337459839e-12       1.525919217271e-11       0.000000000000e+00 
  334       4.068002058299e-10       1.998573607934e-12       1.515173716834e-11       0.000000000000e+00 
  335       4.026023659534e-10       2.022683381174e-12       1.503955532493e-11       0.000000000000e+00 
  336       3.984359303713e-10       2.046656714146e-12       1.492268649051e-11       0.000000000000e+00 
  337       3.943020017772e-10       2.070483385165e-12       1.480117255301e-11       0.000000000000e+00 
  338       3.902016600986e-10       2.094153364005e-12       1.467505737838e-11       0.000000000000e+00 
  339       3.861358878244e-10       2.117657873421e-12       1.454438658696e-11       0.000000000000e+00 
  340       3.821056413418e-10       2.140988371346e-12       1.440920780119e-11       0.000000000000e+00 
  341       3.781118750360e-10       2.164136205809e-12       1.426957074087e-11       0.000000000000e+00 
  342       3.741555411961e-10       2.187092614387e-12       1.412552724027e-11       0.000000000000e+00 
  343       3.702375899210e-10       2.209848723652e-12       1.397713126528e-11       0.000000000000e+00 
  344       3.663589690258e-10       2.232395548628e-12       1.382443893048e-11       0.000000000000e+00 
  345       3.625206239475e-10       2.254723992235e-12       1.366750851631e-11       0.000000000000e+00 
  346       3.587234976511e-10       2.276824844748e-12       1.350640048616e-11       0.000000000000e+00 
  347       3.549685305359e-10       2.298688783240e-12       1.334117750347e-11       0.000000000000e+00 
  348       3.512566603412e-10       2.320306371041e-12       1.317190444892e-11       0.000000000000e+00 
  349       3.475888220526e-10       2.341668057183e-12       1.299864843747e-11       0.000000000000e+00 
  350       3.439659478078e-10       2.362764175853e-12       1.282147883552e-11       0.000000000000e+00 
  351       3.403889668030e-10       2.383584945848e-12       1.264046727803e-11       0.000000000000e+00 
  352       3.368588051985e-10       2.404120470017e-12       1.245568768564e-11       0.000000000000e+00 
  353       3.333763394655e-10       2.424361180525e-12       1.226721476452e-11       0.000000000000e+00 
  354       3.299422545030e-10       2.444299195907e-12       1.207511940308e-11       0.000000000000e+00 
  355       3.265571795090e-10       2.463927018669e-12       1.187947311975e-11       0.000000000000e+00 
  356       3.232217338765e-10       2.483237094401e-12       1.168034957875e-11       0.000000000000e+00 
  357       3.199365270549e-10       2.502221811650e-12       1.147782460576e-11       0.000000000000e+00 
  358       3.167021584107e-10       2.520873501802e-12       1.127197620361e-11       0.000000000000e+00 
  359       3.135192170896e-10       2.539184438962e-12       1.106288456791e-11       0.000000000000e+00 
  360       3.103882818773e-10       2.557146839832e-12       1.085063210270e-11       0.000000000000e+00 
  361       3.073099210612e-10       2.574752863589e-12       1.063530343617e-11       0.000000000000e+00 
  362       3.042846922913e-10       2.591994611768e-12       1.041698543625e-11       0.000000000000e+00 
  363       3.013131424421e-10       2.608864128137e-12       1.019576722634e-11       0.000000000000e+00 
  364       2.983958074732e-10       2.625353398579e-12       9.971740200919e-12       0.000000000000e+00 
  365       2.955332122915e-10       2.641454350969e-12       9.744998041246e-12       0.000000000000e+00 
  366       2.927258706119e-10       2.657158855056e-12       9.515636730997e-12       0.000000000000e+00 
  367       2.899742848186e-10       2.672458722339e-12       9.283754571940e-12       0.000000000000e+00 
  368       2.872789181591e-10       2.687346128001e-12       9.049449349411e-12       0.000000000000e+00 
  369       2.846401103980e-10       2.701814895284e-12       8.812809673508e-12       0.000000000000e+00 
  370       2.820581585664e-10       2.715859261500e-12       8.573923327306e-12       0.000000000000e+00 
  371       2.795333441671e-10       2.729473460804e-12       8.332880099330e-12       0.000000000000e+00 
  372       2.770659330118e-10       2.742651724442e-12       8.089771796698e-12       0.000000000000e+00 
  373       2.746561750574e-10       2.755388281006e-12       7.844692258266e-12       0.000000000000e+00 
  374       2.723043042433e-10       2.767677356685e-12       7.597737367771e-12       0.000000000000e+00 
  375       2.700105383282e-10       2.779513175517e-12       7.349005066974e-12       0.000000000000e+00 
  376       2.677750787270e-10       2.790889959642e-12       7.098595368806e-12       0.000000000000e+00 
  377       2.655981103477e-10       2.801801929555e-12       6.846610370508e-12       0.000000000000e+00 
  378       2.634798014279e-10       2.812243304354e-12       6.593154266781e-12       0.000000000000e+00 
  379       2.614203033725e-10       2.822208301999e-12       6.338333362922e-12       0.000000000000e+00 
  380       2.594197505897e-10       2.831691139558e-12       6.082256087974e-12       0.000000000000e+00 
  381       2.574782603284e-10       2.840686033461e-12       5.825033007867e-12       0.000000000000e+00 
  382       2.555959325151e-10       2.849187199754e-12       5.566776838561e-12       0.000000000000e+00 
  383       2.537728495904e-10       2.857188854351e-12       5.307602459193e-12       0.000000000000e+00 
  384       2.520090695847e-10       2.864685824816e-12       5.047622394657e-12       0.000000000000e+00 
  385       2.503046053886e-10       2.871675410704e-12       4.786933048296e-12       0.000000000000e+00 
  386       2.486594443791e-10       2.878155594021e-12       4.525627974716e-12       0.000000000000e+00 
  387       2.470735549418e-10       2.884124434786e-12       4.263802372805e-12       0.000000000000e+00 
  388       2.455468863031e-10       2.889580071779e-12       4.001553095200e-12       0.000000000000e+00 
  389       2.440793683608e-10       2.894520723287e-12       3.738978657753e-12       0.000000000000e+00 
  390       2.426709115162e-10       2.898944687859e-12       3.476179248994e-12       0.000000000000e+00 
  391       2.413214065050e-10       2.902850345048e-12       3.213256739602e-12       0.000000000000e+00 
  392       2.400307242289e-10       2.906236156162e-12       2.950314691870e-12       0.000000000000e+00 
  393       2.387987155870e-10       2.909100665014e-12       2.687458369170e-12       0.000000000000e+00 
  394       2.376252113070e-10       2.911442498668e-12       2.424794745421e-12       0.000000000000e+00 
  395       2.365100217769e-10       2.913260368189e-12       2.162432514555e-12       0.000000000000e+00 
  396       2.354529368762e-10       2.914553069393e-12       1.900482099980e-12       0.000000000000e+00 
  397       2.344537258073e-10       2.915319483590e-12       1.639055664053e-12       0.000000000000e+00 
  398       2.335121369270e-10       2.915558578340e-12       1.378267117542e-12       0.000000000000e+00 
  399       2.326278975777e-10       2.915269408197e-12       1.118232129091e-12       0.000000000000e+00 
  400       2.318007139190e-10       2.914451115458e-12       8.590681346916e-13       0.000000000000e+00 
  401       2.310302688643e-10       2.913103230455e-12       6.008887486805e-13       0.000000000000e+00 
  402       2.303162161530e-10       2.911226582883e-12       3.437867544391e-13       0.000000000000e+00 
  403       2.296581857322e-10       2.908822424937e-12       8.785051645797e-14       0.000000000000e+00 
  404       2.290557854634e-10       2.905892135717e-12      -1.668304715369e-13       0.000000000000e+00 
  405       2.285086009516e-10       2.902437222199e-12      -4.201655812856e-13       0.000000000000e+00 
  406       2.280161953760e-10       2.898459320210e-12      -6.720630446954e-13       0.000000000000e+00 
  407       2.275781093195e-10       2.893960195395e-12      -9.224299485419e-13       0.000000000000e+00 
  408       2.271938605989e-10       2.888941744190e-12      -1.171172229170e-12       0.000000000000e+00 
  409       2.268629440948e-10       2.883405994797e-12      -1.418194667196e-12       0.000000000000e+00 
  410       2.265848315819e-10       2.877355108149e-12      -1.663400882208e-12       0.000000000000e+00 
  411       2.263589715583e-10       2.870791378889e-12      -1.906693327465e-12       0.000000000000e+00 
  412       2.261847890762e-10       2.863717236334e-12      -2.147973284603e-12       0.000000000000e+00 
  413       2.260616855714e-10       2.856135245452e-12      -2.387140858332e-12       0.000000000000e+00 
  414       2.259890386936e-10       2.848048107832e-12      -2.624094971139e-12       0.000000000000e+00 
  415       2.259662021361e-10       2.839458662656e-12      -2.858733357988e-12       0.000000000000e+00 
  416       2.259925054662e-10       2.830369887667e-12      -3.090952561022e-12       0.000000000000e+00 
  417       2.260672539545e-10       2.820784900147e-12      -3.320647924265e-12       0.000000000000e+00 
  418       2.261897542303e-10       2.810707264238e-12      -3.547719717403e-12       0.000000000000e+00 
  419       2.263593925736e-10       2.800141922706e-12      -3.772091752339e-12       0.000000000000e+00 
  420       2.265755590089e-10       2.789094299469e-12      -3.993693403098e-12       0.000000000000e+00 
  421       2.268376215749e-10       2.777569997335e-12      -4.212453534087e-12       0.000000000000e+00 
  422       2.271449261718e-10       2.765574799191e-12      -4.428300498993e-12       0.000000000000e+00 
